transcript_id,SRR13618140,SRR13618141,SRR13618142,SRR13618143,SRR13618144,SRR13618145,SRR13618146,SRR13618147,SRR13618148,SRR13618149,SRR13618150,SRR13618151
MSTRG.13023.1,117790,126671,75874,80159,112955,109416,96513,123317,121459,108219,89258,95257
MSTRG.13023.2,15448,17157,10824,11032,19957,16014,11650,21829,17681,16737,12719,15462
MSTRG.13034.1,0,0,0,0,2,0,24,49,0,0,1,176
MSTRG.13033.1,15,2,4,0,0,0,0,14,4,0,0,20
MSTRG.13034.2,285,172,350,370,341,203,403,462,479,434,421,271
MSTRG.13035.1,2685,2492,3203,4518,2399,2121,2857,4250,3754,2672,3442,4037
MSTRG.13037.1,349,399,240,385,383,222,337,370,372,336,205,276
MSTRG.13037.2,241,168,126,222,310,189,155,182,231,163,111,153
MSTRG.13037.3,461,410,258,264,410,373,377,301,380,243,409,401
MSTRG.13037.4,286,362,164,155,278,265,150,274,211,132,163,160
MSTRG.13037.5,367,188,219,226,400,451,238,220,291,213,201,176
MSTRG.13036.1,59,44,1623,574,58,56,4112,1570,2265,3470,1251,2136
MSTRG.13047.1,192,166,1088,146,106,43,136,277,152,57,45,361
MSTRG.13047.2,190,120,247,49,64,304,3948,313,2195,3500,1543,129
MSTRG.13047.7,10283,7591,11719,18382,8515,2150,14946,18488,18879,19283,15262,17119
MSTRG.13047.3,3435,3375,1728,2651,3045,2787,4170,4748,5314,4037,3449,4051
MSTRG.13047.8,456,63,224,24,86,15,376,398,331,225,77,1490
MSTRG.13047.6,390,244,375,281,375,251,1108,911,1172,732,651,714
MSTRG.13047.4,86,384,2552,1122,102,92,750,151,897,1389,564,140
MSTRG.13047.5,16,15,5306,2375,82,20,42,153,104,23,32,252
MSTRG.13047.10,17,83,56,392,300,48,2439,1000,350,2425,680,143
MSTRG.13047.9,10,15,0,803,26,0,657,271,707,605,131,203
MSTRG.13047.11,1614,1647,767,997,1543,1122,3618,3586,4960,3016,3608,2974
MSTRG.13047.12,420,437,17,31,43,446,49,28,91,125,106,106
MSTRG.13047.13,149,89,17,66,46,280,83,29,59,79,59,68
MSTRG.13047.14,83,74,1,375,56,73,298,607,125,309,221,233
MSTRG.13047.20,7305,4853,8310,3496,5586,2043,7429,12019,9773,6552,6610,6704
MSTRG.13047.17,715,36,166,23,151,42,384,543,192,179,48,843
MSTRG.13047.15,427,17,334,22,83,20,404,388,351,245,84,1344
MSTRG.13047.18,126,132,103,15,13,209,32,21,88,242,147,98
MSTRG.13047.16,66,24,108,18,13,205,30,20,70,206,92,76
MSTRG.13047.19,106,12,0,391,27,0,3777,275,2366,3155,1053,546
MSTRG.13047.21,16,37,951,1506,0,20,104,3253,513,685,558,4501
MSTRG.13047.22,71,400,14,25,0,442,47,22,69,65,89,63
MSTRG.13047.23,61,85,18,48,0,273,74,23,42,40,50,42
MSTRG.13048.1,407,254,671,825,249,126,372,560,483,386,407,399
MSTRG.13048.3,4162,4079,608,1022,2988,4698,1816,1760,2087,510,1280,590
MSTRG.13048.2,3590,5445,775,862,3955,5510,1292,1798,873,501,1692,604
MSTRG.13047.24,811,633,194,168,344,528,514,636,637,507,467,565
MSTRG.13047.25,152,128,122,68,148,67,145,224,195,164,142,194
MSTRG.13047.26,57,52,32,12,73,25,66,94,68,97,54,165
MSTRG.13047.27,559,472,167,248,451,461,143,362,268,220,265,221
MSTRG.13048.4,12,15,1,4,6,28,3,4,2,1,2,4
MSTRG.13039.1,12,38,24,31,15,9,10,17,5,12,10,11
MSTRG.13040.1,0,0,20,3,0,0,49,24,51,36,24,22
MSTRG.13038.1,85,128,103,20,123,60,38,105,66,145,35,111
MSTRG.13038.2,6765,6705,4554,5743,6510,6651,5951,7641,6732,6044,6946,7244
MSTRG.13041.1,7,15,26,11,0,20,127,36,51,92,27,62
MSTRG.13042.2,0,0,0,0,0,0,0,0,116,0,0,0
MSTRG.13042.1,57,73,166,152,75,61,374,200,85,288,124,280
MSTRG.13045.1,38,33,16,8,20,32,15,16,35,24,15,7
MSTRG.13044.2,0,0,0,68,0,2,6,17,13,3,2,7
MSTRG.13043.1,988,766,1067,1224,850,844,1893,1455,1625,1655,946,1347
MSTRG.13044.1,10925,10356,9327,10258,11094,10393,9090,12207,11529,9665,10039,11385
MSTRG.13046.1,25,61,83,90,94,65,76,104,64,62,162,115
MSTRG.13049.1,86,63,220,239,190,143,224,264,168,170,308,305
MSTRG.13050.1,310,321,284,397,325,487,259,380,252,235,415,340
MSTRG.13051.1,143,3339,476,73,339,2274,462,138,1017,84,126,136
MSTRG.13051.2,6528,2793,5325,5506,6924,3104,6294,7351,6708,6151,5335,5458
MSTRG.13052.1,2989,2818,2802,3183,3216,2043,2950,3627,3473,2896,2691,2982
MSTRG.13053.3,0,0,108,53,0,0,123,131,224,68,85,131
MSTRG.13053.1,33,0,48,66,83,38,107,39,78,41,30,46
MSTRG.13053.2,127,104,848,470,0,0,735,681,801,860,606,653
MSTRG.13054.1,943,821,1368,1120,834,680,985,1444,1444,1021,1242,1186
MSTRG.13055.3,0,0,0,0,0,0,61,0,250,0,0,0
MSTRG.13055.2,67,0,0,0,0,0,66,120,34,185,0,56
MSTRG.13055.1,12,63,383,135,34,6,308,287,90,197,261,281
MSTRG.13058.1,8,0,45,29,8,15,75,0,57,48,32,38
MSTRG.13057.1,1604,1376,2388,2298,1578,1023,3087,3586,3574,2991,2663,2951
MSTRG.13059.1,2481,3334,3126,2322,2160,2893,2201,3080,3969,2800,1748,2470
MSTRG.13059.2,1604,243,1971,2645,2249,1113,2809,2708,1785,2545,3199,3016
MSTRG.13060.1,0,0,1609,2735,0,0,1759,0,2493,2310,1435,2107
MSTRG.13060.2,2355,1967,1373,0,2135,1266,1839,3489,1185,892,1564,1872
MSTRG.13061.1,1237,1433,772,710,1427,1548,754,1079,982,785,730,749
MSTRG.13062.1,42,14,12,16,19,85,18,6,8,11,2,8
MSTRG.13064.1,389,410,866,607,374,270,704,684,730,698,644,737
MSTRG.13065.1,469,378,1065,676,334,245,907,880,1042,769,749,809
MSTRG.13063.1,10,10,6,0,35,28,16,2,5,4,2,4
MSTRG.13066.1,77,164,28,40,95,257,32,40,3,0,33,12
MSTRG.13067.1,3987,913,2755,4086,1061,2308,1160,276,3096,2384,2350,271
MSTRG.13067.2,18149,19801,10182,15285,29865,18180,4236,9915,11330,8242,8594,6972
MSTRG.13068.1,8264,6907,11005,15455,10420,4020,3231,9645,12294,8340,19587,13986
MSTRG.13068.2,1585,225,0,519,2683,989,1353,1304,559,2196,1149,401
MSTRG.13069.1,11,4,39,43,0,18,37,9,54,40,26,42
MSTRG.13070.1,15,34,0,2,62,82,2,0,0,0,0,4
MSTRG.13071.1,7,19,0,0,30,18,2,0,2,0,0,6
MSTRG.13072.1,32,30,16,6,60,88,41,66,50,57,58,68
MSTRG.13073.1,101,99,71,70,71,68,111,119,114,110,88,106
MSTRG.13074.1,82,65,222,154,113,85,178,287,329,277,255,206
MSTRG.13075.1,254,66,85,120,66,99,63,97,80,57,72,61
MSTRG.13075.2,10,66,96,123,70,98,63,79,80,57,81,69
MSTRG.13076.3,0,0,243,30,0,87,271,94,208,55,233,277
MSTRG.13076.1,485,229,65,30,358,166,104,530,115,490,123,125
MSTRG.13076.2,11,223,233,319,0,168,304,0,213,37,286,171
MSTRG.13077.1,606,570,838,760,703,491,730,809,993,884,1049,1009
MSTRG.13078.1,0,0,0,0,0,0,0,136,0,91,0,0
MSTRG.13078.3,0,0,804,2236,0,0,753,365,144,9,93,127
MSTRG.13078.2,815,664,1292,2,739,1138,2654,2230,3129,3067,2175,3005
MSTRG.13079.1,3100,3145,2172,1466,2931,2374,2360,2958,2627,2345,2309,2336
MSTRG.13080.2,0,19,291,129,68,22,264,170,179,418,109,353
MSTRG.13080.1,194,175,392,361,206,61,1057,630,798,737,627,398
MSTRG.13081.3,0,0,1449,560,1461,0,492,143,259,312,1672,1239
MSTRG.13081.5,0,0,571,0,0,0,0,0,2,0,0,0
MSTRG.13081.2,3383,3756,1821,3360,2855,3361,3665,5305,4763,3627,1743,2501
MSTRG.13081.1,18,6,1542,1270,828,14,752,110,174,436,1897,1364
MSTRG.13081.4,4,2,114,0,0,3,149,77,135,130,54,272
MSTRG.13082.1,40,81,118,0,86,0,194,278,190,46,39,85
MSTRG.13081.6,2737,2056,437,495,794,1587,378,635,1206,994,282,494
MSTRG.13083.1,10021,9330,11345,13686,10871,9761,6299,11713,8805,7729,9399,9011
MSTRG.13083.2,658,611,874,936,732,667,599,855,700,664,759,761
MSTRG.13085.4,0,29,0,0,51,62,6,0,1,0,0,24
MSTRG.13085.1,28,68,33,17,100,106,21,14,14,3,3,28
MSTRG.13085.2,65,133,70,41,23,35,20,9,17,12,12,2
MSTRG.13085.3,55,19,6,0,50,17,15,6,17,1,3,9
MSTRG.13085.5,44,28,21,10,60,153,0,0,0,12,18,17
MSTRG.13085.6,5,15,4,37,97,42,4,25,7,2,7,21
MSTRG.13084.1,133,154,43,77,154,191,66,79,83,33,124,44
MSTRG.13086.1,148,165,185,200,168,100,207,144,224,150,165,191
MSTRG.13087.1,24,3,8,5,6,9,10,16,6,8,8,19
MSTRG.13088.1,4,13,98,76,51,9,238,167,159,217,95,216
MSTRG.13089.1,9,6,58,31,28,7,58,27,50,64,23,48
MSTRG.13091.2,0,0,8,16,121,9,18,14,18,14,7,14
MSTRG.13090.1,11,0,35,17,8,2,45,23,32,31,23,35
MSTRG.13091.1,814,801,842,688,868,803,992,1086,1149,1133,832,1003
MSTRG.13092.1,244,194,83,50,216,244,102,217,171,131,90,89
MSTRG.13093.1,27,14,52,42,33,20,98,127,132,76,72,66
MSTRG.13094.1,311,223,535,512,270,215,501,579,583,451,454,438
MSTRG.13095.1,4,9,10,40,10,7,12,25,19,19,17,14
MSTRG.13096.1,115,0,56,46,63,70,63,101,79,52,46,45
MSTRG.13097.1,629,341,791,748,657,0,997,371,334,294,300,867
MSTRG.13097.2,1,0,33,33,3,0,13,0,0,92,158,25
MSTRG.13097.3,11,415,57,74,12,615,48,839,804,612,456,45
MSTRG.13098.1,90,73,55,53,80,61,37,35,40,24,32,65
MSTRG.13099.1,205,168,910,694,168,121,1364,971,1123,1342,780,1060
MSTRG.13100.1,63,78,120,179,55,30,152,173,188,157,130,177
MSTRG.13102.1,0,21,0,0,8,40,2,0,0,4,0,0
MSTRG.13108.2,0,0,696,714,277,0,924,545,715,789,661,758
MSTRG.13108.8,0,0,1220,0,0,0,0,0,0,391,0,0
MSTRG.13101.1,2630,2831,1751,2325,2737,3124,1665,1930,2137,1557,1788,1760
MSTRG.13108.1,6,301,630,862,311,247,854,565,762,873,635,709
MSTRG.13108.3,680,0,624,519,378,0,986,534,754,879,695,797
MSTRG.13108.4,536,971,91,164,153,1204,107,55,169,136,131,164
MSTRG.13108.5,438,0,685,290,287,0,1058,517,780,793,647,842
MSTRG.13108.6,0,1024,23,454,137,380,1290,1204,660,104,534,1323
MSTRG.13108.7,588,27,34,427,561,855,176,131,573,938,537,166
MSTRG.13103.1,13,0,15,0,0,2,111,24,33,94,19,38
MSTRG.13104.1,13,2,32,5,6,0,42,30,14,24,6,23
MSTRG.13106.1,0,4,11,10,1,13,12,8,14,27,13,21
MSTRG.13105.1,12,36,7,6,19,33,19,20,18,10,11,22
MSTRG.13107.1,1936,1608,1644,1690,1698,1415,1609,2368,2182,1834,2085,1864
MSTRG.13109.1,114,96,517,403,102,24,623,443,468,568,441,496
MSTRG.13110.1,48,36,101,64,45,24,352,149,219,332,139,191
MSTRG.13111.3,0,3,4,9,0,5,12,14,12,8,50,7
MSTRG.13111.4,0,100,45,0,0,45,0,8,0,18,0,0
MSTRG.13111.1,470,209,477,474,330,239,500,520,548,608,183,320
MSTRG.13111.2,302,225,171,229,206,152,311,343,314,69,496,282
MSTRG.13113.2,1629,0,0,310,0,0,79,333,127,384,91,19
MSTRG.13113.1,172,1780,0,1487,1905,1689,156,896,474,594,344,123
MSTRG.13112.1,298,74,2126,277,47,18,2535,1335,2185,1333,1636,2544
MSTRG.13114.1,14,13,0,0,9,36,2,0,0,0,0,1
MSTRG.13115.1,114,67,75,75,101,77,219,169,175,222,160,178
MSTRG.13115.2,117,61,71,75,103,58,218,173,175,224,157,182
MSTRG.13116.1,283,201,93,107,291,206,374,256,334,370,179,168
MSTRG.13116.2,24,18,0,0,0,15,0,38,66,49,0,23
MSTRG.13121.1,39,16,47,9,26,28,43,60,49,45,52,62
MSTRG.13122.4,0,0,0,0,0,196,0,0,0,25,0,0
MSTRG.13122.1,70,231,55,18,508,18,46,74,28,8,69,95
MSTRG.13122.2,125,629,459,448,490,767,642,801,789,659,684,626
MSTRG.13122.3,877,224,147,363,135,107,119,58,72,118,73,101
MSTRG.13118.1,21258,19034,7470,8865,21455,17532,9290,13365,13509,11545,9519,7621
MSTRG.13118.2,5120,2429,1392,1782,2981,3084,1371,1653,2094,1288,1027,858
MSTRG.13118.3,402,331,540,415,503,321,732,1002,644,349,630,677
MSTRG.13119.1,3622,2913,4375,4048,3104,1886,4915,5491,5844,4934,4243,4588
MSTRG.13117.1,88,96,48,88,83,108,53,130,107,42,105,72
MSTRG.13120.1,3930,0,1,2,0,0,1,22,0,12,0,2
MSTRG.13120.3,75,1725,165,10,0,0,1038,344,534,661,283,122
MSTRG.13120.2,5,11,3266,4329,3730,0,2638,3457,3406,3464,3089,3888
MSTRG.13120.4,9,2209,13,10,0,2813,713,1066,1028,274,590,595
MSTRG.13123.1,122,121,129,185,134,118,92,97,81,87,129,112
MSTRG.13124.1,0,0,44,43,0,0,84,42,36,77,27,48
MSTRG.13125.1,0,9,52,0,0,11,52,52,83,89,100,93
MSTRG.13126.1,10,12,7,6,28,15,6,18,13,3,2,7
MSTRG.13130.1,20,16,64,26,22,6,118,79,105,141,62,104
MSTRG.13128.1,239,183,818,620,168,146,842,1019,937,913,762,891
MSTRG.13128.2,208,181,632,602,151,141,839,974,958,955,798,741
MSTRG.13129.1,943,810,832,866,738,747,1104,1456,1474,1291,1212,1209
MSTRG.13127.1,12,30,27,39,14,15,15,11,14,25,22,34
MSTRG.13135.3,0,0,115,0,0,445,432,241,61,148,13,228
MSTRG.13135.4,0,0,141,93,216,244,313,134,48,210,144,183
MSTRG.13135.5,0,0,85,0,0,1,0,42,48,0,130,0
MSTRG.13135.6,0,0,102,15,2,0,3,11,445,136,2,167
MSTRG.13135.7,0,743,587,598,0,0,311,342,691,141,1024,184
MSTRG.13135.8,0,401,5,2,0,0,0,7,0,4,20,7
MSTRG.13135.1,252,14,0,101,0,0,7,93,240,93,15,92
MSTRG.13135.2,864,0,0,537,1240,767,340,672,0,681,0,671
MSTRG.13135.9,92,324,150,43,39,42,97,70,59,65,70,63
MSTRG.13132.1,1704,1490,3884,4114,3151,1620,1060,1774,1282,1294,1450,1257
MSTRG.13133.2,0,0,215,2,0,0,4,0,0,0,0,0
MSTRG.13133.1,11,26,0,125,0,30,171,164,209,261,336,270
MSTRG.13134.1,14,8,48,33,12,16,53,53,72,54,78,30
MSTRG.13136.1,60,61,215,185,53,103,120,203,232,145,277,208
MSTRG.13137.1,117,97,26,58,111,186,61,37,68,32,28,80
MSTRG.13137.2,20,70,5,12,74,136,15,22,0,26,14,7
MSTRG.13137.3,87,107,14,23,130,177,28,38,31,25,26,44
MSTRG.13138.1,12,3,0,0,7,4,0,1,0,0,0,0
MSTRG.13139.1,5,12,93,34,14,8,280,77,106,245,75,181
MSTRG.13142.1,0,0,3640,1176,1,0,2192,2267,2312,1871,3004,2853
MSTRG.13142.3,0,0,217,0,0,0,723,1064,1146,345,882,479
MSTRG.13142.7,0,1227,72,0,1477,0,0,103,0,0,0,0
MSTRG.13142.2,2934,108,1114,2826,32,26,1621,1213,1200,1538,449,2120
MSTRG.13142.4,2728,29,78,676,210,8,166,138,934,364,235,263
MSTRG.13142.5,395,3706,0,0,2839,2918,4,159,14,63,0,271
MSTRG.13142.6,240,2200,0,743,3641,5070,246,157,81,187,48,140
MSTRG.13143.1,3124,3156,4285,4266,3356,2625,4635,4732,5145,4573,3952,4473
MSTRG.13140.1,42,26,232,75,54,35,331,124,210,305,100,179
MSTRG.13141.1,34,21,94,64,49,13,336,138,180,244,116,152
MSTRG.13144.4,0,0,0,0,0,0,0,0,0,513,307,0
MSTRG.13144.6,0,55,0,35,0,0,0,0,0,0,0,31
MSTRG.13144.1,249,56,61,22,392,349,3466,741,1768,1890,658,1884
MSTRG.13144.2,171,41,851,670,366,233,179,646,279,1001,390,217
MSTRG.13144.3,61,169,14,96,88,0,623,9,501,105,125,593
MSTRG.13144.5,111,188,927,343,224,0,82,346,32,404,164,30
MSTRG.13145.1,382,270,773,864,360,404,1064,1164,1235,1173,776,822
MSTRG.13146.1,1,1151,462,713,686,4,1041,1170,616,683,1026,144
MSTRG.13146.2,6406,4905,5894,4164,5275,9109,8211,6824,8017,7390,7307,8225
MSTRG.13146.3,5836,5706,3229,4930,6636,1074,6249,6190,7167,5061,2740,4174
MSTRG.13146.4,3,8,109,946,22,5,96,84,550,249,225,108
MSTRG.13147.1,1617,1445,1224,1278,1624,1611,2654,3097,3197,2657,2192,1893
MSTRG.13148.1,141,103,110,116,117,121,83,118,118,68,76,47
MSTRG.13149.1,90,183,51,87,119,151,45,65,80,25,43,59
MSTRG.13150.1,0,7,16,24,6,2,38,14,26,41,15,15
MSTRG.13151.1,76,119,192,143,90,99,301,178,196,239,82,168
MSTRG.13152.2,0,0,0,0,0,0,4,3,1,1,0,1
MSTRG.13152.3,0,0,0,0,0,0,20,5,2,11,0,19
MSTRG.13152.1,5,8,40,30,6,7,52,51,58,76,37,48
MSTRG.13152.4,2,5,13,10,4,5,17,14,20,36,23,11
MSTRG.13153.1,1982,1779,1674,1757,1568,1304,1728,2393,2198,1689,1596,1804
MSTRG.13154.1,1220,1211,886,746,1538,1220,633,946,831,751,555,755
MSTRG.13155.1,152,173,48,28,203,128,72,72,75,50,42,48
MSTRG.13156.1,177,200,143,144,160,143,168,194,163,130,158,159
MSTRG.13158.1,117,94,34,37,102,95,20,26,25,41,47,30
MSTRG.13159.1,134,131,194,218,234,135,416,206,364,410,218,432
MSTRG.13160.1,2748,2715,2074,2874,3210,2970,1824,2843,2416,2204,2320,2362
MSTRG.13161.1,10,5,111,86,8,2,134,80,117,132,50,94
MSTRG.13162.1,25,16,281,177,34,11,295,240,266,248,151,221
MSTRG.13163.1,13,19,24,25,24,1,70,39,52,96,34,46
MSTRG.13164.3,0,3236,0,0,0,0,0,0,0,0,0,2
MSTRG.13164.2,1499,2225,1415,727,3190,2537,957,1037,1274,1126,1223,1304
MSTRG.13164.1,425,185,1211,1861,1359,1018,626,1789,1575,1332,1245,1716
MSTRG.13164.4,2751,112,1303,1367,1317,3761,2222,2004,2029,1787,1625,1414
MSTRG.13164.5,1883,1703,1198,745,1107,942,2758,1760,1697,1706,1089,1307
MSTRG.13164.6,727,996,578,534,1459,874,735,795,1274,839,559,718
MSTRG.13164.7,499,37,660,890,577,419,358,550,799,309,363,448
MSTRG.13165.1,2944,2501,2930,3186,2639,2212,3489,4522,4106,3645,3870,4354
MSTRG.13165.2,441,375,494,335,479,343,513,560,579,605,483,629
MSTRG.13165.3,455,733,911,799,434,415,488,1003,1069,698,700,657
MSTRG.13167.1,0,0,0,0,0,0,1,1,0,1,1,0
MSTRG.13166.1,62,52,1,0,348,208,711,199,251,81,447,357
MSTRG.13166.2,133,0,480,536,0,0,49,463,57,287,7,304
MSTRG.13166.3,220,767,60,117,470,169,257,247,527,479,411,403
MSTRG.13166.4,355,0,202,0,0,521,68,41,105,0,0,0
MSTRG.13169.1,71,72,175,130,71,82,238,182,243,238,200,201
MSTRG.13168.2,883,160,149,291,361,948,283,240,117,137,392,247
MSTRG.13168.1,428,1180,802,831,898,553,738,1551,1439,1169,783,1056
MSTRG.13168.3,145,46,163,148,76,142,63,91,75,76,156,85
MSTRG.13168.4,543,300,376,457,474,18,306,335,21,349,20,339
MSTRG.13170.1,47,43,95,148,63,28,206,161,152,154,119,116
MSTRG.13174.1,44,51,0,16,63,30,14,38,19,4,4,11
MSTRG.13177.9,0,0,0,612,0,0,0,0,0,0,0,0
MSTRG.13176.3,48,105,41,35,38,69,68,80,103,111,122,39
MSTRG.13176.2,73,106,107,183,68,94,147,192,119,174,114,157
MSTRG.13176.1,38,85,101,155,78,56,90,146,110,73,58,138
MSTRG.13177.1,97,90,76,62,119,105,90,171,78,97,87,88
MSTRG.13177.2,35,79,89,67,96,47,17,56,19,42,32,38
MSTRG.13176.5,32,64,11,22,26,22,31,0,31,0,19,20
MSTRG.13176.4,11,25,9,5,85,7,30,7,10,6,30,8
MSTRG.13177.3,590,234,103,553,412,723,292,490,331,229,351,366
MSTRG.13178.1,127,155,58,86,128,156,51,32,114,43,127,136
MSTRG.13177.4,121,0,487,11,14,310,547,339,507,255,19,832
MSTRG.13177.5,24,6,346,33,235,23,219,145,111,119,700,454
MSTRG.13177.6,3,73,67,7,150,24,30,77,130,145,242,41
MSTRG.13177.7,29,57,295,36,139,32,127,138,105,124,311,254
MSTRG.13177.8,56,115,0,0,0,0,34,0,92,0,0,0
MSTRG.13177.10,176,435,0,0,0,0,14,0,279,0,0,0
MSTRG.13175.1,539,535,241,247,446,571,299,463,373,279,350,360
MSTRG.13181.6,0,0,0,0,117,174,20,83,0,0,12,28
MSTRG.13181.1,288,316,14,144,144,23,21,61,131,17,58,78
MSTRG.13181.2,127,116,62,62,187,275,53,69,17,48,21,49
MSTRG.13181.3,682,379,107,54,400,448,74,146,159,157,65,119
MSTRG.13181.5,291,353,57,90,404,460,136,98,149,142,149,68
MSTRG.13181.4,241,424,161,274,270,151,243,169,161,222,96,178
MSTRG.13181.7,313,120,103,25,153,313,64,125,162,49,10,20
MSTRG.13181.8,54,91,49,8,60,155,100,53,57,45,40,1
MSTRG.13181.9,2,333,0,0,2,22,2,0,0,0,43,1
MSTRG.13182.1,41,22,21,10,26,14,61,27,44,38,12,25
MSTRG.13183.1,47,25,15,15,26,34,27,26,38,29,27,26
MSTRG.13179.1,2875,1488,4583,3834,2018,1207,5165,5529,5514,5462,4154,5223
MSTRG.13180.1,14,3,22,7,8,0,67,20,28,59,26,38
MSTRG.13184.1,4113,2507,7218,6685,2809,1521,7081,8750,8526,7848,6338,6721
MSTRG.13186.1,0,0,131,48,18,7,420,197,307,365,155,243
MSTRG.13187.1,38,54,14,6,32,87,4,2,9,0,1,1
MSTRG.13189.1,2,0,33,7,0,4,60,42,62,41,72,61
MSTRG.13193.1,0,4710,4898,3966,1564,1752,4749,5153,3253,5017,33,4532
MSTRG.13192.2,0,0,0,282,0,0,0,868,0,0,2411,0
MSTRG.13193.4,0,0,9,3,0,0,4,3,0,5,0,6
MSTRG.13194.2,0,2,11,14,4,0,11,4,22,20,6,11
MSTRG.13192.1,3056,324,64,973,1678,1675,29,161,671,101,449,1237
MSTRG.13192.4,661,89,0,0,84,0,43,61,828,71,72,75
MSTRG.13192.3,364,0,747,852,1846,282,0,309,648,218,655,139
MSTRG.13193.2,968,83,1137,294,49,0,1642,1407,504,1653,1475,1166
MSTRG.13193.3,149,1,285,100,0,0,274,72,942,257,753,185
MSTRG.13194.1,54,3,21,43,54,27,42,2,80,70,66,63
MSTRG.13195.2,453,305,2533,1459,344,185,4459,2160,2635,3859,1475,3363
MSTRG.13195.1,98,55,347,409,76,60,805,462,519,959,317,661
MSTRG.13196.1,22,25,76,90,19,34,183,96,136,178,70,120
MSTRG.13190.1,14297,13753,15621,17490,13655,10434,16347,19313,19045,17151,15516,17533
MSTRG.13191.1,1,1,0,0,0,2,0,0,1,0,1,0
MSTRG.13197.1,577,481,534,579,576,480,570,766,733,607,757,693
MSTRG.13198.1,41,24,28,29,19,17,48,54,52,47,39,41
MSTRG.13199.1,55,27,39,45,13,34,69,98,103,134,118,127
MSTRG.13200.1,29,19,46,33,11,21,38,56,48,62,50,55
MSTRG.13203.2,0,0,0,1,40,98,1,0,0,0,7,1
MSTRG.13203.3,0,38,0,0,0,0,5,0,11,3,0,6
MSTRG.13202.1,548,569,139,115,550,491,220,266,266,290,135,78
MSTRG.13203.1,82,166,17,14,174,273,14,88,36,38,24,31
MSTRG.13203.4,14,18,1,1,9,15,0,5,3,9,0,0
MSTRG.13203.5,5,14,0,0,10,2,0,3,0,3,0,0
MSTRG.13201.1,39,22,79,58,66,23,167,199,175,189,217,216
MSTRG.13204.1,1095,655,1663,1093,317,846,1012,2086,1049,1298,2125,1127
MSTRG.13204.2,47,646,45,708,1055,595,463,84,953,370,93,970
MSTRG.13205.1,1,5,9,2,24,13,12,3,5,2,4,12
MSTRG.13206.1,23,28,22,45,24,36,15,11,13,15,18,19
MSTRG.13207.1,1590,1450,1297,1534,1373,1025,1192,1568,1706,1235,1580,1341
MSTRG.13210.4,0,0,0,0,0,0,313,0,0,0,0,0
MSTRG.13210.1,34,1,289,78,62,0,496,85,302,41,5,207
MSTRG.13211.1,511,316,873,638,459,199,512,895,931,1245,611,849
MSTRG.13210.2,193,133,545,517,0,29,642,594,679,833,924,942
MSTRG.13210.3,11,3,49,151,25,0,84,395,102,1,74,1
MSTRG.13210.5,3,0,0,0,0,0,11,3,0,0,3,0
MSTRG.13209.1,4,7,36,26,6,0,49,30,47,43,52,36
MSTRG.13208.1,4,7,71,29,6,0,70,21,41,52,49,51
MSTRG.13212.1,84,140,26,89,61,166,7,6,9,4,33,59
MSTRG.13213.1,36,56,46,103,50,61,64,62,45,54,66,81
MSTRG.13214.1,152,0,63,87,201,112,589,637,608,379,543,614
MSTRG.13215.1,0,6,161,35,0,0,353,126,156,245,147,216
MSTRG.13216.1,367,350,342,443,338,220,488,616,604,483,444,459
MSTRG.13217.1,24,12,39,23,5,13,48,42,42,28,49,43
MSTRG.13218.1,14,4,13,11,25,38,93,17,38,80,36,33
MSTRG.13219.1,31,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13220.4,0,879,0,103,0,0,0,0,43,0,0,55
MSTRG.13220.7,0,0,154,377,0,0,299,843,0,7,7,0
MSTRG.13220.8,0,255,1158,2957,733,1325,178,489,117,0,1134,714
MSTRG.13220.15,0,905,0,0,0,0,0,0,0,0,0,957
MSTRG.13220.12,0,0,0,230,0,0,0,0,2289,0,0,0
MSTRG.13220.16,0,65,0,28,0,20,67,62,156,18,68,403
MSTRG.13220.18,0,0,264,2297,0,0,0,0,0,0,0,0
MSTRG.13220.1,1272,0,751,1306,3967,5374,563,643,2209,4034,3823,607
MSTRG.13220.2,1541,5881,1725,0,4701,0,2269,2299,1801,1934,2224,2582
MSTRG.13220.3,898,3311,1269,0,2812,0,526,1912,1297,1402,1775,2001
MSTRG.13220.5,51,600,0,0,707,0,0,0,0,0,0,0
MSTRG.13220.6,743,1,1678,371,0,1435,1385,1404,1870,989,1065,1774
MSTRG.13220.14,942,8,313,152,8,0,184,0,18,0,0,0
MSTRG.13220.13,982,0,378,176,0,0,228,0,0,6,0,0
MSTRG.13220.9,1784,309,3055,2875,539,1964,3560,2862,4152,3601,1209,4071
MSTRG.13220.10,779,0,217,192,0,10,852,1540,0,0,0,0
MSTRG.13220.11,834,0,236,80,0,0,423,1061,0,0,0,0
MSTRG.13220.17,1591,0,220,0,0,0,272,215,0,0,0,0
MSTRG.13220.19,1196,0,335,2339,0,0,864,475,0,0,0,0
MSTRG.13221.1,542,479,338,456,546,362,443,590,546,389,487,539
MSTRG.13222.1,340,264,282,345,313,199,0,438,243,375,434,293
MSTRG.13222.2,234,208,475,429,193,192,431,0,0,308,444,166
MSTRG.13222.3,208,181,479,107,242,350,335,127,45,117,299,60
MSTRG.13222.4,221,186,326,135,236,345,349,183,72,104,553,354
MSTRG.13222.5,347,178,85,490,137,64,153,823,619,467,66,155
