gene_id	term
MSTRG.7390	K28872
MSTRG.7391	K15296
MSTRG.7394	K06927
MSTRG.7395	K09407
MSTRG.74	K15436
MSTRG.7403	K15734
MSTRG.7410	K15734
MSTRG.7419	K01875
MSTRG.743	K08513
MSTRG.7439	K05286
MSTRG.7445	K15166
MSTRG.7446	K24013
MSTRG.7447	K24013
MSTRG.745	K14003
MSTRG.7454	K00236
MSTRG.7455	K20225
MSTRG.7457	K20225
MSTRG.7459	K14839
MSTRG.746	K07178
MSTRG.7477	K17434
MSTRG.7479	K18621
MSTRG.7481	K10661
MSTRG.7483	K00254
MSTRG.7484	K10661
MSTRG.7485	K00254
MSTRG.7486	K00237
MSTRG.7488	K03940
MSTRG.7488	K00331
MSTRG.7489	K03574
MSTRG.7491	K04533
MSTRG.7497	K17607
MSTRG.7500	K17413
MSTRG.7504	K14721
MSTRG.7509	K12188
MSTRG.7513	K24759
MSTRG.7522	K12821
MSTRG.7525	K11446
MSTRG.7526	K16757
MSTRG.753	K26141
MSTRG.7541	K01867
MSTRG.7544	K14290
MSTRG.7549	K12479
MSTRG.7552	K02295
MSTRG.7577	K10612
MSTRG.7578	K25550
MSTRG.7579	K00161
MSTRG.7588	K06072
MSTRG.7592	K08115
MSTRG.7593	K13203
MSTRG.7596	K15173
MSTRG.7599	K13288
MSTRG.7601	K10147
MSTRG.7615	K26151
MSTRG.7617	K26151
MSTRG.7618	K12891
MSTRG.762	K11547
MSTRG.7620	K07541
MSTRG.7621	K12195
MSTRG.7623	K18631
MSTRG.7624	K08336
MSTRG.7625	K24728
MSTRG.7626	K09404
MSTRG.7627	K02257
MSTRG.7630	K14767
MSTRG.7637	K23325
MSTRG.7639	K24627
MSTRG.7641	K24627
MSTRG.7644	K13172
MSTRG.7648	K04794
MSTRG.7651	K13099
MSTRG.7657	K24553
MSTRG.7660	K04739
MSTRG.767	K15439
MSTRG.7679	K01540
MSTRG.7684	K17617
MSTRG.769	K03004
MSTRG.7698	K06867
MSTRG.7700	K14326
MSTRG.7702	K10847
MSTRG.7703	K03065
MSTRG.7705	K02959
MSTRG.7706	K02431
MSTRG.7709	K19026
MSTRG.7710	K24418
MSTRG.7718	K24632
MSTRG.7720	K09228
MSTRG.7723	K09228
MSTRG.7724	K09228
MSTRG.7736	K13337
MSTRG.7739	K28053
MSTRG.774	K03260
MSTRG.776	K19572
MSTRG.7766	K03850
MSTRG.7768	K04365
MSTRG.7775	K18024
MSTRG.7779	K00710
MSTRG.7781	K24141
MSTRG.7787	K06928
MSTRG.7792	K04460
MSTRG.7794	K18182
MSTRG.7805	K02295
MSTRG.7818	K24779
MSTRG.7822	K09492
MSTRG.7824	K19532
MSTRG.7827	K12483
MSTRG.7829	K23339
MSTRG.7836	K13103
MSTRG.7838	K13103
MSTRG.7839	K07890
MSTRG.784	K02912
MSTRG.7840	K20168
MSTRG.7846	K10365
MSTRG.785	K16831
MSTRG.7854	K12272
MSTRG.7858	K00033
MSTRG.7859	K24027
MSTRG.7865	K01953
MSTRG.7867	K12841
MSTRG.7869	K14462
MSTRG.7881	K10712
MSTRG.7882	K20120
MSTRG.7883	K18405
MSTRG.7886	K15630
MSTRG.7890	K06105
MSTRG.7897	K08744
MSTRG.7898	K18159
MSTRG.7901	K14006
MSTRG.791	K05948
MSTRG.7910	K10049
MSTRG.7914	K17419
MSTRG.7919	K17197
MSTRG.7924	K14556
MSTRG.7925	K14556
MSTRG.7927	K11844
MSTRG.7928	K03676
MSTRG.7929	K10860
MSTRG.793	K20286
MSTRG.7937	K02888
MSTRG.794	K20286
MSTRG.7940	K13239
MSTRG.7954	K00699
MSTRG.7956	K01201
MSTRG.7958	K05606
MSTRG.796	K02138
MSTRG.7961	K20779
MSTRG.7963	K25531
MSTRG.797	K21914
MSTRG.7977	K11290
MSTRG.7981	K07881
MSTRG.7982	K14713
MSTRG.7983	K03248
MSTRG.7985	K01940
MSTRG.7989	K15450
MSTRG.799	K06276
MSTRG.7993	K01897
MSTRG.7994	K17769
MSTRG.8004	K00789
MSTRG.8008	K04515
MSTRG.8018	K02433
MSTRG.8018	K01426
MSTRG.8019	K00616
MSTRG.802	K17823
MSTRG.802	K06963
MSTRG.803	K06963
MSTRG.803	K17823
MSTRG.8039	K11666
MSTRG.8041	K05756
MSTRG.8042	K06989
MSTRG.8044	K23728
MSTRG.8054	K14295
MSTRG.8055	K15421
MSTRG.8058	K08064
MSTRG.806	K00019
MSTRG.807	K20398
MSTRG.8074	K06672
MSTRG.8075	K06672
MSTRG.8081	K20824
MSTRG.8083	K14320
MSTRG.8087	K02901
MSTRG.8104	K13411
MSTRG.8113	K26678
MSTRG.8118	K01052
MSTRG.8120	K01867
MSTRG.8121	K01867
MSTRG.8124	K12739
MSTRG.8128	K14302
MSTRG.8131	K11136
MSTRG.8137	K07374
MSTRG.8140	K03120
MSTRG.8142	K06130
MSTRG.8143	K22733
MSTRG.8144	K03687
MSTRG.8153	K26236
MSTRG.816	K03035
MSTRG.8165	K28374
MSTRG.8166	K22378
MSTRG.8167	K13044
MSTRG.8168	K02974
MSTRG.8170	K24736
MSTRG.8174	K24721
MSTRG.8178	K06185
MSTRG.8178	K06158
MSTRG.8192	K10084
MSTRG.8194	K11757
MSTRG.8196	K16754
MSTRG.8197	K08597
MSTRG.8202	K09228
MSTRG.8204	K01076
MSTRG.8209	K24786
MSTRG.8211	K24786
MSTRG.8214	K11491
MSTRG.8215	K02900
MSTRG.8218	K20161
MSTRG.8226	K02886
MSTRG.823	K14779
MSTRG.8231	K03447
MSTRG.8253	K07001
MSTRG.8260	K14677
MSTRG.8262	K25557
MSTRG.8265	K22382
MSTRG.8275	K16897
MSTRG.8278	K16539
MSTRG.8279	K01785
MSTRG.8287	K00565
MSTRG.8291	K20656
MSTRG.8292	K03979
MSTRG.8295	K28025
MSTRG.8296	K07441
MSTRG.8298	K25304
MSTRG.8299	K17259
MSTRG.8299	K17428
MSTRG.8304	K14537
MSTRG.8306	K08963
MSTRG.8307	K00720
MSTRG.8315	K06693
MSTRG.8325	K19933
MSTRG.8326	K17423
MSTRG.8327	K09189
MSTRG.8328	K19933
MSTRG.8329	K13111
MSTRG.8335	K17264
MSTRG.8336	K19398
MSTRG.8339	K00252
MSTRG.8343	K10645
MSTRG.8351	K06277
MSTRG.8360	K15451
MSTRG.8364	K03245
MSTRG.8366	K06232
MSTRG.8371	K23218
MSTRG.8372	K13990
MSTRG.8372	K00603
MSTRG.8373	K24737
MSTRG.8374	K07562
MSTRG.8378	K03005
MSTRG.8379	K03005
MSTRG.8380	K28206
MSTRG.8385	K22455
MSTRG.839	K06959
MSTRG.8390	K11667
MSTRG.8392	K14079
MSTRG.8393	K00599
MSTRG.8408	K26954
MSTRG.8410	K00025
MSTRG.8411	K25452
MSTRG.8415	K00974
MSTRG.8415	K19757
MSTRG.8422	K18405
MSTRG.8423	K28124
MSTRG.8425	K00228
MSTRG.8426	K00228
MSTRG.8437	K16475
MSTRG.8440	K12405
MSTRG.8445	K11826
MSTRG.8452	K25100
MSTRG.8454	K24941
MSTRG.8466	K16746
MSTRG.8468	K04453
MSTRG.8469	K05954
MSTRG.8471	K20289
MSTRG.848	K19332
MSTRG.8484	K05858
MSTRG.8487	K03015
MSTRG.8489	K13104
MSTRG.8492	K24943
MSTRG.8493	K24943
MSTRG.8494	K14801
MSTRG.8495	K08737
MSTRG.8497	K00031
MSTRG.8498	K00031
MSTRG.850	K16574
MSTRG.8501	K00323
MSTRG.8501	K00325
MSTRG.8501	K00324
MSTRG.8502	K28436
MSTRG.8512	K25395
MSTRG.8513	K12592
MSTRG.8514	K07112
MSTRG.8515	K17569
MSTRG.8516	K02983
MSTRG.8518	K10667
MSTRG.8523	K18588
MSTRG.8524	K14997
MSTRG.853	K10859
MSTRG.8535	K21108
MSTRG.8539	K01518
MSTRG.854	K15100
MSTRG.8540	K26390
MSTRG.8545	K24760
MSTRG.855	K07192
MSTRG.8552	K01121
MSTRG.856	K15423
MSTRG.8567	K23951
MSTRG.8568	K23951
MSTRG.8571	K20188
MSTRG.8578	K25112
MSTRG.8580	K11393
MSTRG.8581	K03255
MSTRG.8582	K03255
MSTRG.8583	K03255
MSTRG.8584	K20194
MSTRG.8590	K28167
MSTRG.8602	K14005
MSTRG.8608	K23092
MSTRG.8628	K14327
MSTRG.8631	K23337
MSTRG.8632	K12622
MSTRG.8635	K24419
MSTRG.865	K14394
MSTRG.865	K25307
MSTRG.8651	K01196
MSTRG.8689	K12301
MSTRG.8689	K08193
MSTRG.8698	K01047
MSTRG.8709	K25803
MSTRG.871	K13356
MSTRG.8710	K23884
MSTRG.872	K03439
MSTRG.873	K04438
MSTRG.8732	K22530
MSTRG.8738	K03544
MSTRG.8739	K03544
MSTRG.8740	K03024
MSTRG.8742	K15695
MSTRG.8744	K03648
MSTRG.8749	K25614
MSTRG.8758	K15010
MSTRG.8761	K01824
MSTRG.8764	K05643
MSTRG.8767	K00020
MSTRG.877	K11413
MSTRG.8771	K11135
MSTRG.878	K23012
MSTRG.879	K00700
MSTRG.8798	K13236
MSTRG.880	K00700
MSTRG.8800	K22075
MSTRG.8807	K07915
MSTRG.8816	K07910
MSTRG.8824	K22744
MSTRG.8830	K17589
MSTRG.8834	K23224
MSTRG.8835	K13120
MSTRG.8837	K14844
MSTRG.8838	K14555
MSTRG.8839	K00967
MSTRG.8841	K00967
MSTRG.8842	K28034
MSTRG.8842	K06134
MSTRG.8849	K13443
MSTRG.886	K19951
MSTRG.8867	K06258
MSTRG.8870	K01590
MSTRG.8870	K01593
MSTRG.8884	K13342
MSTRG.8885	K13342
MSTRG.8886	K28916
MSTRG.8888	K16830
MSTRG.8891	K01053
MSTRG.8892	K28024
MSTRG.8902	K14808
MSTRG.8904	K15076
MSTRG.8906	K12316
MSTRG.8909	K11204
MSTRG.8912	K11204
MSTRG.8917	K03002
MSTRG.8925	K01228
MSTRG.8944	K08342
MSTRG.8947	K01149
MSTRG.8948	K12396
MSTRG.8949	K10291
MSTRG.8950	K03138
MSTRG.8952	K10305
MSTRG.8962	K11508
MSTRG.8968	K04874
MSTRG.8970	K11093
MSTRG.8975	K00207
MSTRG.8977	K07756
MSTRG.8984	K26171
MSTRG.8989	K24272
MSTRG.899	K14443
MSTRG.8990	K26436
MSTRG.8993	K06965
MSTRG.8994	K14973
MSTRG.9009	K01697
MSTRG.9011	K02145
MSTRG.9012	K14686
MSTRG.9014	K03679
MSTRG.9015	K18166
MSTRG.9016	K03679
MSTRG.9017	K09185
MSTRG.9031	K10641
MSTRG.9032	K10641
MSTRG.9036	K00816
MSTRG.9038	K23562
MSTRG.9040	K06158
MSTRG.9041	K07565
MSTRG.9042	K25129
MSTRG.9045	K04554
MSTRG.9048	K01951
MSTRG.9052	K24104
MSTRG.9054	K26816
MSTRG.9058	K15137
MSTRG.906	K02868
MSTRG.9082	K01907
MSTRG.9085	K16794
MSTRG.9086	K24990
MSTRG.909	K28050
MSTRG.9090	K26006
MSTRG.9091	K23879
MSTRG.9092	K23879
MSTRG.9098	K07750
MSTRG.9099	K09113
MSTRG.91	K09228
MSTRG.911	K24991
MSTRG.9118	K09228
MSTRG.9119	K09228
MSTRG.9121	K23480
MSTRG.9122	K03372
MSTRG.9129	K10522
MSTRG.9130	K00953
MSTRG.9131	K00953
MSTRG.9132	K09571
MSTRG.9132	K01802
MSTRG.9133	K12968
MSTRG.9138	K14025
MSTRG.9139	K01001
MSTRG.9142	K17493
MSTRG.9151	K10801
MSTRG.9153	K07305
MSTRG.9154	K03037
MSTRG.9158	K22910
MSTRG.9161	K22910
MSTRG.9162	K22910
MSTRG.9163	K00334
MSTRG.9164	K22910
MSTRG.9172	K00710
MSTRG.9176	K00710
MSTRG.9177	K23643
MSTRG.9187	K05305
MSTRG.9189	K21456
MSTRG.9191	K23902
MSTRG.9191	K23905
MSTRG.9192	K22399
MSTRG.9204	K28527
MSTRG.9209	K10772
MSTRG.921	K00457
MSTRG.922	K07935
MSTRG.9224	K01446
MSTRG.923	K13703
MSTRG.924	K10390
MSTRG.9243	K24825
MSTRG.9246	K01392
MSTRG.9260	K21396
MSTRG.9266	K01132
MSTRG.9269	K24456
MSTRG.9282	K15698
MSTRG.9286	K00718
MSTRG.929	K11851
MSTRG.9292	K10611
MSTRG.9305	K01787
MSTRG.9306	K00699
MSTRG.931	K02881
MSTRG.9324	K03231
MSTRG.9339	K06816
MSTRG.9340	K06816
MSTRG.9347	K28776
MSTRG.9355	K20056
MSTRG.9357	K08741
MSTRG.9362	K11504
MSTRG.9369	K22531
MSTRG.9370	K28261
MSTRG.9371	K11271
MSTRG.9372	K14550
MSTRG.9373	K23609
MSTRG.9375	K14961
MSTRG.9376	K14961
MSTRG.9378	K14961
MSTRG.9379	K26498
MSTRG.9381	K14849
MSTRG.9388	K14848
MSTRG.9390	K26404
MSTRG.9392	K08266
MSTRG.9393	K27954
MSTRG.9399	K02354
MSTRG.9412	K28183
MSTRG.9412	K01468
MSTRG.9418	K24341
MSTRG.9434	K10645
MSTRG.9435	K10645
MSTRG.9444	K26098
MSTRG.9449	K23901
MSTRG.9449	K13974
MSTRG.9451	K09647
MSTRG.9452	K00894
MSTRG.9454	K20223
MSTRG.9455	K22077
MSTRG.9455	K00799
MSTRG.9459	K20027
MSTRG.9460	K13780
MSTRG.9460	K13868
MSTRG.9463	K09228
MSTRG.9465	K09228
MSTRG.9474	K23718
MSTRG.9484	K24135
MSTRG.9494	K24135
MSTRG.9499	K02880
MSTRG.9512	K22651
MSTRG.9516	K10743
MSTRG.9529	K10582
MSTRG.9532	K21436
MSTRG.9537	K23334
MSTRG.9540	K03847
MSTRG.9541	K09037
MSTRG.9551	K00022
MSTRG.9553	K02915
MSTRG.9559	K14209
MSTRG.9566	K11090
MSTRG.9583	K17768
MSTRG.959	K16186
MSTRG.9592	K13566
MSTRG.9597	K00019
MSTRG.9599	K25794
MSTRG.961	K03030
MSTRG.9613	K20126
MSTRG.9621	K11869
MSTRG.9634	K10578
MSTRG.9635	K11778
MSTRG.964	K21991
MSTRG.9641	K16312
MSTRG.965	K21991
MSTRG.9651	K15429
MSTRG.9653	K21766
MSTRG.9656	K24354
MSTRG.9668	K13345
MSTRG.9694	K00472
MSTRG.9699	K00820
MSTRG.9700	K00820
MSTRG.9704	K16478
MSTRG.9708	K16782
MSTRG.9709	K25662
MSTRG.9711	K28375
MSTRG.9725	K11247
MSTRG.9729	K20099
MSTRG.973	K23495
MSTRG.9737	K10803
MSTRG.9743	K20310
MSTRG.9745	K20310
MSTRG.9755	K19934
MSTRG.9756	K12275
MSTRG.9771	K28788
MSTRG.9773	K01841
MSTRG.9782	K13206
MSTRG.9783	K05605
MSTRG.979	K16639
MSTRG.9797	K01738
MSTRG.980	K15728
MSTRG.9802	K03665
MSTRG.9804	K24774
MSTRG.9807	K11375
MSTRG.9811	K01931
MSTRG.9812	K01106
MSTRG.9814	K00710
MSTRG.983	K08496
MSTRG.9835	K24350
MSTRG.9841	K17849
MSTRG.9851	K23553
MSTRG.9855	K13248
MSTRG.9856	K13346
MSTRG.9881	K21407
MSTRG.9888	K19465
MSTRG.9889	K02874
MSTRG.989	K24222
MSTRG.9896	K00602
MSTRG.990	K05357
MSTRG.9900	K00232
MSTRG.9912	K17682
MSTRG.9913	K07048
MSTRG.992	K03239
MSTRG.9929	K10727
MSTRG.9930	K03965
MSTRG.9932	K27895
MSTRG.9934	K12604
MSTRG.9944	K04532
MSTRG.9949	K07375
MSTRG.9951	K01872
MSTRG.9953	K07375
MSTRG.9958	K01125
MSTRG.996	K21248
MSTRG.9963	K26203
MSTRG.9969	K11802
MSTRG.998	K02934
MSTRG.9981	K11253
MSTRG.9985	K02957
MSTRG.9985	K27339
MSTRG.9986	K27496
MSTRG.9987	K27496
MSTRG.999	K11669
